batch_id,medicine_id,medicine_name,expiry_date,quantity_vien,branch_id
B9231,M11,Thuoc_M11,2027-03-06,500,CN2
B9232,M23,Thuoc_M23,2025-05-20,1500,CN6
B9233,M50,Thuoc_M50,2025-07-28,300,CN3
B9234,M44,Thuoc_M44,2027-04-03,1300,CN8
B9235,M9,Thuoc_M9,2025-09-20,300,CN8
B9236,M20,Thuoc_M20,2027-02-18,600,CN4
B9237,M32,Thuoc_M32,2026-04-27,800,CN6
B9238,M33,Thuoc_M33,2026-06-19,300,CN3
B9239,M15,Thuoc_M15,2026-10-12,1600,CN7
B9240,M8,Thuoc_M8,2026-10-01,100,CN6
B9241,M11,Thuoc_M11,2025-07-10,500,CN3
B9242,M36,Thuoc_M36,2027-08-07,200,CN7
B9243,M35,Thuoc_M35,2025-11-30,1700,CN7
B9244,M3,Thuoc_M3,2027-03-05,600,CN3
B9245,M12,Thuoc_M12,2027-08-14,1900,CN2
B9246,M1,Thuoc_M1,2026-06-28,1800,CN7
B9247,M13,Thuoc_M13,2027-07-12,1200,CN3
B9248,M36,Thuoc_M36,2026-05-02,900,CN5
B9249,M50,Thuoc_M50,2026-01-17,1800,CN4
B9250,M10,Thuoc_M10,2027-07-07,500,CN10
B9251,M25,Thuoc_M25,2026-11-14,1900,CN10
B9252,M12,Thuoc_M12,2025-08-13,600,CN7
B9253,M36,Thuoc_M36,2027-03-31,1000,CN6
B9254,M37,Thuoc_M37,2025-04-08,300,CN10
B9255,M30,Thuoc_M30,2027-04-24,800,CN9
B9256,M36,Thuoc_M36,2025-12-07,1400,CN1
B9257,M28,Thuoc_M28,2025-10-11,800,CN4
B9258,M2,Thuoc_M2,2026-07-27,1500,CN4
B9259,M37,Thuoc_M37,2027-04-25,300,CN9
B9260,M29,Thuoc_M29,2026-11-30,1700,CN1
B9261,M19,Thuoc_M19,2026-05-29,800,CN1
B9262,M11,Thuoc_M11,2027-04-08,300,CN4
B9263,M6,Thuoc_M6,2026-02-07,1300,CN10
B9264,M9,Thuoc_M9,2025-11-24,400,CN6
B9265,M3,Thuoc_M3,2026-11-22,1600,CN4
B9266,M10,Thuoc_M10,2027-03-18,1900,CN2
B9267,M41,Thuoc_M41,2025-04-17,1800,CN8
B9268,M24,Thuoc_M24,2025-06-25,1900,CN7
B9269,M4,Thuoc_M4,2027-03-29,1500,CN7
B9270,M7,Thuoc_M7,2026-08-21,1100,CN6
B9271,M30,Thuoc_M30,2027-05-28,300,CN3
B9272,M9,Thuoc_M9,2027-06-04,300,CN6
B9273,M50,Thuoc_M50,2027-01-27,1800,CN10
B9274,M12,Thuoc_M12,2027-01-05,1700,CN3
B9275,M22,Thuoc_M22,2027-04-18,1200,CN8
B9276,M7,Thuoc_M7,2026-09-25,1600,CN7
B9277,M2,Thuoc_M2,2027-05-21,500,CN4
B9278,M21,Thuoc_M21,2027-08-19,400,CN5
B9279,M12,Thuoc_M12,2026-11-06,600,CN6
B9280,M5,Thuoc_M5,2026-11-14,700,CN2
B9281,M28,Thuoc_M28,2027-05-05,1700,CN1
B9282,M2,Thuoc_M2,2027-06-25,1000,CN9
B9283,M40,Thuoc_M40,2025-09-15,1300,CN1
B9284,M4,Thuoc_M4,2027-05-31,100,CN4
B9285,M49,Thuoc_M49,2027-01-17,1500,CN3
B9286,M11,Thuoc_M11,2027-02-19,900,CN5
B9287,M29,Thuoc_M29,2026-07-29,1700,CN2
B9288,M4,Thuoc_M4,2026-12-27,1300,CN7
B9289,M28,Thuoc_M28,2026-08-24,1400,CN3
B9290,M12,Thuoc_M12,2026-07-08,800,CN3
B9291,M17,Thuoc_M17,2026-08-31,400,CN5
B9292,M25,Thuoc_M25,2025-07-20,500,CN2
B9293,M42,Thuoc_M42,2027-01-10,1200,CN2
B9294,M22,Thuoc_M22,2027-08-30,700,CN7
B9295,M36,Thuoc_M36,2025-06-11,100,CN8
B9296,M28,Thuoc_M28,2027-02-18,1200,CN10
B9297,M31,Thuoc_M31,2025-12-05,100,CN8
B9298,M43,Thuoc_M43,2027-01-08,500,CN2
B9299,M16,Thuoc_M16,2025-11-30,600,CN6
B9300,M32,Thuoc_M32,2027-06-03,1600,CN9
B9301,M17,Thuoc_M17,2026-07-14,1000,CN3
B9302,M39,Thuoc_M39,2025-06-21,900,CN8
B9303,M26,Thuoc_M26,2026-03-04,1800,CN4
B9304,M23,Thuoc_M23,2026-06-09,900,CN1
B9305,M26,Thuoc_M26,2026-12-10,1400,CN3
B9306,M12,Thuoc_M12,2025-07-14,1300,CN2
B9307,M13,Thuoc_M13,2025-12-19,1900,CN5
B9308,M9,Thuoc_M9,2027-07-31,1100,CN1
B9309,M49,Thuoc_M49,2026-04-22,700,CN6
B9310,M38,Thuoc_M38,2025-03-25,700,CN1
B9311,M14,Thuoc_M14,2025-05-29,2000,CN5
B9312,M17,Thuoc_M17,2025-06-06,1800,CN7
B9313,M14,Thuoc_M14,2025-09-27,900,CN5
B9314,M39,Thuoc_M39,2026-04-13,1000,CN2
B9315,M11,Thuoc_M11,2027-01-14,1500,CN2
B9316,M40,Thuoc_M40,2027-01-22,1300,CN6
B9317,M28,Thuoc_M28,2026-07-30,1600,CN2
B9318,M8,Thuoc_M8,2025-03-18,900,CN10
B9319,M22,Thuoc_M22,2026-02-09,1900,CN2
B9320,M48,Thuoc_M48,2025-10-21,1300,CN3
B9321,M16,Thuoc_M16,2025-07-31,1300,CN3
B9322,M23,Thuoc_M23,2026-06-06,600,CN9
B9323,M35,Thuoc_M35,2026-10-27,1300,CN3
B9324,M35,Thuoc_M35,2025-05-17,200,CN4
B9325,M23,Thuoc_M23,2026-08-04,1700,CN4
B9326,M50,Thuoc_M50,2026-05-05,1100,CN10
B9327,M21,Thuoc_M21,2026-03-08,1000,CN2
B9328,M11,Thuoc_M11,2027-08-27,1400,CN1
B9329,M45,Thuoc_M45,2027-07-07,1600,CN4
B9330,M29,Thuoc_M29,2027-01-09,100,CN9
B9331,M30,Thuoc_M30,2025-07-06,1400,CN7
B9332,M4,Thuoc_M4,2026-01-25,1000,CN1
B9333,M19,Thuoc_M19,2025-06-17,200,CN6
B9334,M40,Thuoc_M40,2025-06-25,600,CN10
B9335,M13,Thuoc_M13,2025-03-18,200,CN9
B9336,M3,Thuoc_M3,2026-07-18,300,CN8
B9337,M15,Thuoc_M15,2026-12-04,2000,CN7
B9338,M5,Thuoc_M5,2026-01-05,900,CN3
B9339,M3,Thuoc_M3,2026-04-18,1800,CN4
B9340,M37,Thuoc_M37,2026-11-25,600,CN3
B9341,M43,Thuoc_M43,2026-03-21,600,CN2
B9342,M25,Thuoc_M25,2027-03-05,1700,CN4
B9343,M31,Thuoc_M31,2026-01-09,1500,CN1
B9344,M10,Thuoc_M10,2026-12-11,1400,CN3
B9345,M39,Thuoc_M39,2026-04-29,100,CN3
B9346,M4,Thuoc_M4,2025-05-12,2000,CN2
B9347,M11,Thuoc_M11,2027-05-15,1700,CN2
B9348,M34,Thuoc_M34,2025-10-09,900,CN8
B9349,M6,Thuoc_M6,2027-07-21,1800,CN2
B9350,M5,Thuoc_M5,2025-07-19,1300,CN7
B9351,M38,Thuoc_M38,2025-05-01,500,CN8
B9352,M29,Thuoc_M29,2025-04-26,1800,CN6
B9353,M21,Thuoc_M21,2025-12-16,100,CN3
B9354,M48,Thuoc_M48,2026-03-12,500,CN6
B9355,M17,Thuoc_M17,2026-12-02,1100,CN6
B9356,M48,Thuoc_M48,2025-07-03,1900,CN10
B9357,M45,Thuoc_M45,2026-10-31,1800,CN10
B9358,M6,Thuoc_M6,2027-04-27,400,CN4
B9359,M11,Thuoc_M11,2025-11-27,1500,CN9
B9360,M19,Thuoc_M19,2025-03-25,1500,CN6
B9361,M4,Thuoc_M4,2025-11-11,1000,CN6
B9362,M29,Thuoc_M29,2026-04-08,2000,CN4
B9363,M16,Thuoc_M16,2025-09-27,300,CN8
B9364,M47,Thuoc_M47,2027-09-02,400,CN3
B9365,M15,Thuoc_M15,2026-03-23,1400,CN2
B9366,M11,Thuoc_M11,2026-09-02,1600,CN3
B9367,M4,Thuoc_M4,2026-12-06,1500,CN9
B9368,M22,Thuoc_M22,2027-01-24,1000,CN8
B9369,M26,Thuoc_M26,2025-08-24,500,CN8
B9370,M31,Thuoc_M31,2026-12-13,1800,CN5
B9371,M35,Thuoc_M35,2026-09-21,1400,CN8
B9372,M24,Thuoc_M24,2025-06-01,1700,CN10
B9373,M49,Thuoc_M49,2026-03-08,1700,CN3
B9374,M20,Thuoc_M20,2025-11-22,100,CN5
B9375,M10,Thuoc_M10,2026-06-21,300,CN1
B9376,M35,Thuoc_M35,2027-03-28,1400,CN3
B9377,M8,Thuoc_M8,2025-11-01,1800,CN3
B9378,M15,Thuoc_M15,2026-09-23,1800,CN5
B9379,M15,Thuoc_M15,2027-01-14,400,CN3
B9380,M23,Thuoc_M23,2026-10-28,1700,CN9
B9381,M10,Thuoc_M10,2027-08-20,1600,CN4
B9382,M30,Thuoc_M30,2027-02-21,1700,CN7
B9383,M40,Thuoc_M40,2027-08-30,1600,CN3
B9384,M46,Thuoc_M46,2026-01-04,700,CN5
B9385,M8,Thuoc_M8,2027-01-24,1300,CN5
B9386,M29,Thuoc_M29,2026-03-29,1600,CN1
B9387,M49,Thuoc_M49,2025-10-07,1300,CN5
B9388,M31,Thuoc_M31,2025-06-27,900,CN2
B9389,M3,Thuoc_M3,2026-01-25,400,CN1
B9390,M7,Thuoc_M7,2026-01-26,1000,CN1
B9391,M13,Thuoc_M13,2025-05-22,100,CN2
B9392,M5,Thuoc_M5,2026-05-06,200,CN4
B9393,M38,Thuoc_M38,2025-07-06,100,CN8
B9394,M34,Thuoc_M34,2026-06-29,400,CN6
B9395,M18,Thuoc_M18,2027-05-31,900,CN2
B9396,M12,Thuoc_M12,2027-06-05,700,CN8
B9397,M47,Thuoc_M47,2026-03-21,1400,CN6
B9398,M5,Thuoc_M5,2026-06-07,700,CN6
B9399,M8,Thuoc_M8,2026-03-27,1600,CN5
B9400,M28,Thuoc_M28,2025-04-08,1400,CN10
B9401,M37,Thuoc_M37,2026-04-20,1100,CN8
B9402,M6,Thuoc_M6,2027-03-11,1100,CN8
B9403,M25,Thuoc_M25,2025-04-24,700,CN8
B9404,M18,Thuoc_M18,2025-11-01,900,CN4
B9405,M40,Thuoc_M40,2026-02-25,1300,CN1
B9406,M36,Thuoc_M36,2027-06-04,1200,CN7
B9407,M18,Thuoc_M18,2025-08-18,1500,CN10
B9408,M50,Thuoc_M50,2027-01-08,300,CN2
B9409,M41,Thuoc_M41,2025-05-04,1100,CN3
B9410,M12,Thuoc_M12,2025-11-21,1600,CN10
B9411,M26,Thuoc_M26,2026-12-06,2000,CN4
B9412,M13,Thuoc_M13,2025-11-20,600,CN10
B9413,M39,Thuoc_M39,2026-06-15,1900,CN1
B9414,M4,Thuoc_M4,2026-05-01,1400,CN9
B9415,M31,Thuoc_M31,2026-10-19,1900,CN5
B9416,M3,Thuoc_M3,2025-09-05,500,CN4
B9417,M40,Thuoc_M40,2027-08-22,1700,CN10
B9418,M38,Thuoc_M38,2025-07-19,1100,CN3
B9419,M8,Thuoc_M8,2027-07-22,1200,CN1
B9420,M40,Thuoc_M40,2025-05-14,700,CN7
B9421,M42,Thuoc_M42,2025-12-09,1800,CN2
B9422,M8,Thuoc_M8,2026-12-26,400,CN2
B9423,M11,Thuoc_M11,2026-10-01,800,CN8
B9424,M48,Thuoc_M48,2026-08-23,500,CN4
B9425,M21,Thuoc_M21,2025-09-14,900,CN7
B9426,M13,Thuoc_M13,2027-05-28,900,CN5
B9427,M29,Thuoc_M29,2025-04-23,200,CN8
B9428,M2,Thuoc_M2,2025-12-14,1100,CN2
B9429,M24,Thuoc_M24,2026-12-02,400,CN6
B9430,M16,Thuoc_M16,2025-09-04,200,CN1
B9431,M38,Thuoc_M38,2025-09-04,1700,CN1
B9432,M41,Thuoc_M41,2027-02-24,200,CN9
B9433,M21,Thuoc_M21,2026-09-13,600,CN10
B9434,M31,Thuoc_M31,2026-06-02,1700,CN5
B9435,M36,Thuoc_M36,2026-07-01,800,CN7
B9436,M19,Thuoc_M19,2027-04-05,1800,CN2
B9437,M25,Thuoc_M25,2026-06-13,500,CN6
B9438,M5,Thuoc_M5,2027-03-29,1700,CN1
B9439,M18,Thuoc_M18,2027-01-12,700,CN7
B9440,M29,Thuoc_M29,2027-08-05,2000,CN8
B9441,M44,Thuoc_M44,2025-05-09,100,CN2
B9442,M14,Thuoc_M14,2026-02-17,300,CN4
B9443,M49,Thuoc_M49,2026-12-14,1200,CN1
B9444,M39,Thuoc_M39,2026-03-01,800,CN6
B9445,M2,Thuoc_M2,2026-09-02,1900,CN10
B9446,M3,Thuoc_M3,2025-05-25,300,CN8
B9447,M50,Thuoc_M50,2025-06-26,1000,CN2
B9448,M4,Thuoc_M4,2026-06-18,300,CN4
B9449,M13,Thuoc_M13,2027-09-01,600,CN4
B9450,M24,Thuoc_M24,2025-10-13,300,CN5
B9451,M27,Thuoc_M27,2026-02-12,700,CN3
B9452,M23,Thuoc_M23,2025-04-23,200,CN4
B9453,M26,Thuoc_M26,2027-02-05,1200,CN4
B9454,M24,Thuoc_M24,2026-06-17,300,CN6
B9455,M3,Thuoc_M3,2025-07-17,1000,CN9
B9456,M27,Thuoc_M27,2026-07-05,400,CN4
B9457,M10,Thuoc_M10,2026-05-25,100,CN1
B9458,M12,Thuoc_M12,2027-04-17,200,CN3
B9459,M5,Thuoc_M5,2025-12-14,1300,CN3
B9460,M18,Thuoc_M18,2025-04-02,700,CN6
B9461,M40,Thuoc_M40,2027-04-15,1700,CN4
B9462,M41,Thuoc_M41,2027-08-07,1000,CN10
B9463,M6,Thuoc_M6,2025-08-18,300,CN10
B9464,M8,Thuoc_M8,2027-03-09,600,CN6
B9465,M14,Thuoc_M14,2027-08-04,100,CN1
B9466,M32,Thuoc_M32,2027-05-21,1900,CN6
B9467,M8,Thuoc_M8,2027-06-24,500,CN1
B9468,M4,Thuoc_M4,2025-08-31,1100,CN5
B9469,M17,Thuoc_M17,2025-07-02,1000,CN9
B9470,M38,Thuoc_M38,2027-04-14,900,CN6
B9471,M46,Thuoc_M46,2025-07-24,400,CN3
B9472,M9,Thuoc_M9,2025-10-20,500,CN4
B9473,M34,Thuoc_M34,2026-03-13,2000,CN9
B9474,M25,Thuoc_M25,2026-05-22,1400,CN6
B9475,M25,Thuoc_M25,2027-03-26,500,CN10
B9476,M8,Thuoc_M8,2025-05-24,1800,CN9
B9477,M28,Thuoc_M28,2025-11-28,300,CN5
B9478,M44,Thuoc_M44,2026-07-17,1300,CN6
B9479,M32,Thuoc_M32,2026-04-12,700,CN9
B9480,M2,Thuoc_M2,2025-11-19,1000,CN1
B9481,M23,Thuoc_M23,2027-02-08,800,CN10
B9482,M19,Thuoc_M19,2026-11-05,2000,CN2
B9483,M29,Thuoc_M29,2026-01-01,1500,CN9
B9484,M11,Thuoc_M11,2026-07-04,500,CN4
B9485,M13,Thuoc_M13,2025-10-18,1500,CN10
B9486,M4,Thuoc_M4,2027-01-10,1000,CN6
B9487,M20,Thuoc_M20,2026-03-08,1000,CN8
B9488,M1,Thuoc_M1,2027-03-24,1200,CN2
B9489,M1,Thuoc_M1,2026-09-21,1700,CN6
B9490,M15,Thuoc_M15,2027-06-14,1900,CN9
B9491,M47,Thuoc_M47,2027-05-04,2000,CN8
B9492,M15,Thuoc_M15,2026-01-10,300,CN2
B9493,M8,Thuoc_M8,2025-10-31,1500,CN7
B9494,M26,Thuoc_M26,2026-02-18,1400,CN2
B9495,M37,Thuoc_M37,2026-12-20,1700,CN4
B9496,M3,Thuoc_M3,2026-03-21,1100,CN6
B9497,M49,Thuoc_M49,2026-03-08,500,CN4
B9498,M19,Thuoc_M19,2026-05-22,1000,CN2
B9499,M26,Thuoc_M26,2026-11-10,1100,CN5
B9500,M5,Thuoc_M5,2026-04-16,1600,CN2
B9501,M17,Thuoc_M17,2027-02-22,1500,CN6
B9502,M15,Thuoc_M15,2026-04-17,300,CN5
B9503,M36,Thuoc_M36,2026-03-18,1000,CN3
B9504,M40,Thuoc_M40,2026-08-05,700,CN8
B9505,M15,Thuoc_M15,2027-01-10,1800,CN5
B9506,M27,Thuoc_M27,2026-10-23,1800,CN2
B9507,M49,Thuoc_M49,2027-06-15,1400,CN4
B9508,M9,Thuoc_M9,2026-06-30,500,CN3
B9509,M6,Thuoc_M6,2025-07-03,1900,CN2
B9510,M2,Thuoc_M2,2025-04-05,800,CN1
B9511,M48,Thuoc_M48,2026-07-14,300,CN8
B9512,M3,Thuoc_M3,2026-05-04,100,CN6
B9513,M11,Thuoc_M11,2026-07-25,1400,CN4
B9514,M37,Thuoc_M37,2027-07-02,500,CN5
B9515,M49,Thuoc_M49,2026-04-16,1100,CN7
B9516,M31,Thuoc_M31,2025-04-23,100,CN10
B9517,M42,Thuoc_M42,2025-07-14,1100,CN9
B9518,M21,Thuoc_M21,2025-12-08,100,CN6
B9519,M1,Thuoc_M1,2026-11-27,900,CN9
B9520,M25,Thuoc_M25,2025-06-26,1600,CN9
B9521,M28,Thuoc_M28,2027-01-25,1500,CN7
B9522,M31,Thuoc_M31,2025-04-05,1400,CN5
B9523,M29,Thuoc_M29,2027-07-19,1900,CN8
B9524,M4,Thuoc_M4,2025-05-28,2000,CN1
B9525,M34,Thuoc_M34,2025-11-28,600,CN5
B9526,M20,Thuoc_M20,2025-11-09,300,CN7
B9527,M47,Thuoc_M47,2025-08-11,800,CN6
B9528,M28,Thuoc_M28,2026-06-11,800,CN8
B9529,M30,Thuoc_M30,2025-07-01,100,CN8
B9530,M37,Thuoc_M37,2025-03-22,500,CN7
B9531,M8,Thuoc_M8,2025-12-24,600,CN1
B9532,M22,Thuoc_M22,2026-06-06,1800,CN1
B9533,M37,Thuoc_M37,2026-08-14,500,CN4
B9534,M5,Thuoc_M5,2027-05-27,900,CN1
B9535,M43,Thuoc_M43,2027-08-16,400,CN10
B9536,M42,Thuoc_M42,2025-07-05,1800,CN3
B9537,M13,Thuoc_M13,2025-06-10,1000,CN10
B9538,M37,Thuoc_M37,2025-08-12,1000,CN3
B9539,M3,Thuoc_M3,2025-06-17,1900,CN1
B9540,M10,Thuoc_M10,2027-04-27,1200,CN9
B9541,M5,Thuoc_M5,2026-01-30,800,CN6
B9542,M50,Thuoc_M50,2027-08-27,1100,CN10
B9543,M21,Thuoc_M21,2025-12-29,800,CN7
B9544,M21,Thuoc_M21,2027-06-26,100,CN9
B9545,M14,Thuoc_M14,2027-04-24,1200,CN3
B9546,M25,Thuoc_M25,2026-11-21,600,CN5
B9547,M20,Thuoc_M20,2027-04-22,2000,CN2
B9548,M46,Thuoc_M46,2026-04-29,500,CN5
B9549,M47,Thuoc_M47,2025-07-05,1900,CN6
B9550,M28,Thuoc_M28,2027-05-24,900,CN5
B9551,M31,Thuoc_M31,2027-07-12,600,CN9
B9552,M45,Thuoc_M45,2026-05-19,500,CN1
B9553,M22,Thuoc_M22,2027-05-21,400,CN9
B9554,M11,Thuoc_M11,2026-04-15,1200,CN5
B9555,M20,Thuoc_M20,2025-05-25,1900,CN5
B9556,M44,Thuoc_M44,2026-04-17,500,CN9
B9557,M47,Thuoc_M47,2025-09-27,1300,CN9
B9558,M26,Thuoc_M26,2026-12-24,800,CN5
B9559,M25,Thuoc_M25,2026-01-17,2000,CN5
B9560,M18,Thuoc_M18,2025-12-14,600,CN9
B9561,M10,Thuoc_M10,2025-07-21,1400,CN4
B9562,M16,Thuoc_M16,2027-01-07,1300,CN8
B9563,M28,Thuoc_M28,2025-03-26,1300,CN6
B9564,M26,Thuoc_M26,2027-09-02,1300,CN4
B9565,M34,Thuoc_M34,2026-07-22,700,CN7
B9566,M44,Thuoc_M44,2025-07-31,300,CN2
B9567,M29,Thuoc_M29,2026-08-15,300,CN9
B9568,M50,Thuoc_M50,2026-04-13,500,CN8
B9569,M37,Thuoc_M37,2027-04-12,1800,CN4
B9570,M13,Thuoc_M13,2027-04-10,1500,CN5
B9571,M31,Thuoc_M31,2025-09-19,500,CN5
B9572,M6,Thuoc_M6,2025-12-04,2000,CN8
B9573,M2,Thuoc_M2,2027-06-11,100,CN3
B9574,M21,Thuoc_M21,2025-04-08,1400,CN7
B9575,M10,Thuoc_M10,2026-07-23,1000,CN1
B9576,M21,Thuoc_M21,2027-02-13,500,CN5
B9577,M17,Thuoc_M17,2026-04-16,1100,CN9
B9578,M22,Thuoc_M22,2025-06-15,2000,CN1
B9579,M33,Thuoc_M33,2026-03-15,1700,CN2
B9580,M19,Thuoc_M19,2025-05-04,1800,CN7
B9581,M38,Thuoc_M38,2026-11-30,300,CN10
B9582,M4,Thuoc_M4,2027-02-11,1000,CN7
B9583,M4,Thuoc_M4,2026-07-30,700,CN2
B9584,M49,Thuoc_M49,2025-08-06,1000,CN6
B9585,M47,Thuoc_M47,2026-03-30,600,CN5
B9586,M40,Thuoc_M40,2027-05-14,1100,CN4
B9587,M19,Thuoc_M19,2025-05-26,1500,CN5
B9588,M9,Thuoc_M9,2026-03-26,1900,CN2
B9589,M17,Thuoc_M17,2026-01-14,900,CN5
B9590,M3,Thuoc_M3,2027-07-28,500,CN9
B9591,M5,Thuoc_M5,2025-04-21,2000,CN6
B9592,M38,Thuoc_M38,2027-03-10,100,CN4
B9593,M17,Thuoc_M17,2026-10-10,1900,CN7
B9594,M19,Thuoc_M19,2025-11-16,100,CN9
B9595,M35,Thuoc_M35,2025-07-12,1200,CN3
B9596,M9,Thuoc_M9,2026-03-27,800,CN2
B9597,M22,Thuoc_M22,2026-08-11,600,CN6
B9598,M5,Thuoc_M5,2027-07-23,1000,CN2
B9599,M34,Thuoc_M34,2025-12-18,1400,CN3
B9600,M20,Thuoc_M20,2026-02-09,1300,CN6
B9601,M24,Thuoc_M24,2026-12-07,200,CN8
B9602,M42,Thuoc_M42,2026-11-30,500,CN7
B9603,M8,Thuoc_M8,2026-04-27,2000,CN5
B9604,M29,Thuoc_M29,2025-07-26,1200,CN7
B9605,M10,Thuoc_M10,2026-08-11,300,CN9
B9606,M48,Thuoc_M48,2025-11-09,1800,CN6
B9607,M33,Thuoc_M33,2025-08-29,1200,CN9
B9608,M30,Thuoc_M30,2025-05-09,1800,CN4
B9609,M13,Thuoc_M13,2026-04-18,200,CN7
B9610,M47,Thuoc_M47,2027-02-27,1100,CN10
B9611,M31,Thuoc_M31,2026-07-25,700,CN5
B9612,M5,Thuoc_M5,2026-01-30,1500,CN2
B9613,M38,Thuoc_M38,2026-11-25,800,CN10
B9614,M16,Thuoc_M16,2025-11-05,300,CN9
B9615,M5,Thuoc_M5,2027-01-10,800,CN1
B9616,M24,Thuoc_M24,2027-04-30,1600,CN7
B9617,M25,Thuoc_M25,2027-02-06,500,CN7
B9618,M39,Thuoc_M39,2026-03-23,700,CN1
B9619,M17,Thuoc_M17,2025-08-30,2000,CN1
B9620,M23,Thuoc_M23,2026-03-11,1300,CN9
B9621,M39,Thuoc_M39,2027-06-05,500,CN8
B9622,M16,Thuoc_M16,2026-12-10,1200,CN8
B9623,M46,Thuoc_M46,2026-05-09,800,CN9
B9624,M37,Thuoc_M37,2026-06-04,800,CN6
B9625,M30,Thuoc_M30,2026-11-08,100,CN6
B9626,M2,Thuoc_M2,2026-08-16,500,CN9
B9627,M41,Thuoc_M41,2026-12-10,1200,CN3
B9628,M26,Thuoc_M26,2025-05-09,1100,CN9
B9629,M12,Thuoc_M12,2026-04-08,1300,CN2
B9630,M44,Thuoc_M44,2027-08-24,500,CN6
B9631,M47,Thuoc_M47,2026-11-06,500,CN3
B9632,M33,Thuoc_M33,2025-07-23,100,CN7
B9633,M1,Thuoc_M1,2025-05-23,300,CN4
B9634,M6,Thuoc_M6,2026-04-19,600,CN8
B9635,M33,Thuoc_M33,2027-03-04,1100,CN9
B9636,M46,Thuoc_M46,2027-03-18,1200,CN3
B9637,M48,Thuoc_M48,2027-01-01,1000,CN7
B9638,M27,Thuoc_M27,2027-07-08,1000,CN8
B9639,M40,Thuoc_M40,2027-08-21,1900,CN10
B9640,M35,Thuoc_M35,2027-08-27,1100,CN1
B9641,M33,Thuoc_M33,2025-11-25,1400,CN5
B9642,M13,Thuoc_M13,2027-01-31,1000,CN7
B9643,M25,Thuoc_M25,2026-09-22,900,CN4
B9644,M8,Thuoc_M8,2025-08-13,1700,CN5
B9645,M38,Thuoc_M38,2027-06-23,200,CN7
B9646,M5,Thuoc_M5,2025-12-15,1600,CN7
B9647,M40,Thuoc_M40,2025-08-06,1800,CN8
B9648,M3,Thuoc_M3,2026-06-20,1400,CN9
B9649,M11,Thuoc_M11,2026-10-13,400,CN5
B9650,M21,Thuoc_M21,2026-10-08,300,CN9
B9651,M44,Thuoc_M44,2027-01-22,900,CN10
B9652,M31,Thuoc_M31,2026-05-21,1200,CN6
B9653,M7,Thuoc_M7,2025-11-15,900,CN7
B9654,M36,Thuoc_M36,2027-08-05,600,CN7
B9655,M4,Thuoc_M4,2027-07-25,500,CN3
B9656,M49,Thuoc_M49,2026-07-30,300,CN10
B9657,M4,Thuoc_M4,2027-01-10,1100,CN6
B9658,M8,Thuoc_M8,2025-11-17,1900,CN7
B9659,M40,Thuoc_M40,2025-05-22,1700,CN4
B9660,M15,Thuoc_M15,2025-11-22,1500,CN7
B9661,M33,Thuoc_M33,2027-03-15,1700,CN10
B9662,M48,Thuoc_M48,2026-12-14,900,CN9
B9663,M43,Thuoc_M43,2026-10-19,900,CN6
B9664,M37,Thuoc_M37,2026-01-09,900,CN8
B9665,M17,Thuoc_M17,2026-10-20,400,CN4
B9666,M22,Thuoc_M22,2025-08-19,1700,CN7
B9667,M39,Thuoc_M39,2026-09-10,700,CN2
B9668,M4,Thuoc_M4,2027-04-06,900,CN5
B9669,M31,Thuoc_M31,2027-01-13,900,CN2
B9670,M13,Thuoc_M13,2026-12-25,300,CN10
B9671,M4,Thuoc_M4,2027-07-22,1800,CN9
B9672,M29,Thuoc_M29,2027-05-27,1600,CN9
B9673,M27,Thuoc_M27,2027-01-13,300,CN10
B9674,M21,Thuoc_M21,2026-05-31,1700,CN1
B9675,M24,Thuoc_M24,2026-06-27,2000,CN4
B9676,M30,Thuoc_M30,2027-06-08,1900,CN6
B9677,M47,Thuoc_M47,2026-11-07,1200,CN7
B9678,M5,Thuoc_M5,2027-04-07,1000,CN8
B9679,M10,Thuoc_M10,2026-03-03,400,CN6
B9680,M17,Thuoc_M17,2026-12-18,1700,CN7
B9681,M19,Thuoc_M19,2025-03-22,700,CN6
B9682,M37,Thuoc_M37,2027-01-29,1200,CN3
B9683,M23,Thuoc_M23,2027-03-15,300,CN1
B9684,M29,Thuoc_M29,2026-05-07,2000,CN7
B9685,M46,Thuoc_M46,2027-02-02,300,CN9
B9686,M49,Thuoc_M49,2025-05-26,900,CN1
B9687,M14,Thuoc_M14,2026-07-11,1800,CN6
B9688,M43,Thuoc_M43,2027-04-03,1100,CN7
B9689,M48,Thuoc_M48,2025-08-14,200,CN10
B9690,M24,Thuoc_M24,2026-03-04,400,CN10
B9691,M35,Thuoc_M35,2025-12-01,1000,CN5
B9692,M33,Thuoc_M33,2025-05-29,1200,CN1
B9693,M6,Thuoc_M6,2026-04-01,100,CN6
B9694,M43,Thuoc_M43,2026-04-27,1700,CN6
B9695,M1,Thuoc_M1,2026-05-20,200,CN1
B9696,M7,Thuoc_M7,2025-04-08,1800,CN9
B9697,M21,Thuoc_M21,2027-02-02,1000,CN5
B9698,M7,Thuoc_M7,2026-03-27,2000,CN6
B9699,M28,Thuoc_M28,2025-08-26,1900,CN2
B9700,M40,Thuoc_M40,2027-06-26,1500,CN6
B9701,M32,Thuoc_M32,2027-01-01,800,CN1
B9702,M18,Thuoc_M18,2027-01-28,900,CN7
